ARID1A	 IL3,SMARCA4,ACTL6A,SMARCB1,SMARCC2,SMARCC1,SMARCD2,SMARCD1,CASP3,CASP10
PIGV	 BAG3,UBC
SFN	 HDAC1,HDAC2,CDKN1A,RBBP7,RBBP4,BAD,SFN,RELA,CDK1,YWHAZ
GPN2	 GPN1,PTGES3,ZNF512,APP
NR0B2	 FXR1,FXR2,CYP7A1,NR5A2,HNF4A,RARA,GPS2,RARG,NR0B2,PEF1
NUDC	 PLK1,PAFAH1B1,MAPRE1,BUB1B,WIPI2,FBXW11,ITGA4,XPO1,CCT4,NUDC
FAM46B	 RHOXF2,ATXN1,DAZAP2
SLC9A1	 GPI,EPHB2,CA2,SLC9A3,RHOA,MAPK3,MAPK1,AKT1,AKT3,EGF
WDTC1	 DDB1,MED23,VCL,DDA1,USP3,CUL4A,CUL4B,NUDC,FKBP4,EIF3H
TMEM222	 ABHD16A,PRSS23,WNT3,WNT2,WNT1,WNT6,WNT4,WNT16,WNT11,UBC
SYTL1	 NCF2,NCF1,RAB27B,NRXN1,RAB27A
MAP3K6	 MAP3K5,MAP2K1,PRKAA2,MAP2K3,MAP2K2,MAP2K7,MAP2K6,MAP2K5,MAP2K4,MAPK3
FCN3	 FCN3,MASP2,MASP1,C4A,C4B,C2
GPR3	 MAPK3,MAPK1,MAPK12,MAPK14,MAPK10,MAPK11,MAPK13,MAPK6,MAPK7,MAPK4
WASF2	 NCKAP1,BRK1,ABL1,GAS7,CYFIP2,RAC2,RAC3,RAC1,ABI1,APBB1
AHDC1	 ATXN1,CBX6,CBX5,BPTF,HIST1H4A,MOV10,RAD17,ZNF518A,GNL3,PPP1R3A
FGR	 PTK2,PTK2B,FGR,ARRB1,WAS,DAB2,ERBB2,CD24,CCR3,GNAI2
IFI6	 AIM2,IRF1,APP,IRF8,CIB1,IRF9,CREBBP
STX12	 SNAP25,CA2,STXBP1,EEA1,NAPA,SNAP23,VAMP2,EPB42,BLOC1S6,NAPB
PPP1R8	 NPY4R,PPP1CA,CRMP1,SETDB1,GBP2,RBM48,STC2,C14orf1,HDAC2,EED
THEMIS2	 KRTAP4-7,IRF5,SIGLEC1
RPA2	 ATR,RPA3,CHKA,WRN,XPA,RAD1,HUS1,TOP3A,MCM2,MEN1
SMPDL3B	 GTF2B,LSM4,PAN2
EYA3	 H2AFX,SKI,MAPK14,MAPK15,MAPK10,MAPK11,MAPK12,MAPK13,MAPK3,MAPK1
PTAFR	 WDR61,CTR9,CDC73,PAF1,LEO1,PTGS2,ARRB2,IL8,TYK2,CALM1
DNAJC8	 SF3A2,SNRPD3,SNRPD1,SF3A1,SNRPD2,SNRPB2,SNRPG,SF3B5,SF3B4,SNRPA1
ATPIF1	 ATP5O,CHD3,UBQLN4,ATP5E,ATP5C1,ATP5I,ATP5B,ATP5D,PIK3CA,ATP5A1
SESN2	 PRDX1,TP53,MDM2,SQSTM1,VCP,KEAP1,UBC,RBX1
MED18	 GTF2B,GTF2F1,GTF2F2,POLR2E,POLR2D,POLR2G,POLR2A,POLR2C,POLR2B,POLR2L
PHACTR4	 GRB2,SNRPD3,PPP1CC,PPP1CA,APP,CALM1,RAD21,UBC,ACTB,SH3KBP1
RCC1	 RAN,XPO1,CSNK1A1,KPNA3,RCC1,HIST1H4A,SUMO1,SDF4,ITGA4,CCT7
TRNAU1AP	 PRPF39,NCBP1,NCBP2,SPTAN1,SF3B1,SF3B3,SF3B2,PRPF8,LUC7L,EIF5A
RAB42	 INS,GDI2,GDI1,SLC2A4RG,SLC2A4,RAB11A,IL2
TAF12	 SUPT3H,TADA3,TAF5L,GTF2F1,GTF2F2,KAT2A,TBP,KAT2B,TADA1,GTF2A1
GMEB1	 SMAD1,SMAD3,ATF7IP,TRIM63,SNIP1,GMEB1,UBE2I,NCOA2,SMURF2,TAF1
YTHDF2	 ILK,SMAD3,CAND1,NCBP1,CRKL,PSPC1,ANP32B,HIPK4,PDCD10,DBN1
OPRD1	 GPRASP1,OPRM1,GNAO1,GNAI2,GNAI1,CANX,CXCL13,CCL5,ARRB1,GNAZ
EPB41	 CASK,CLNS1A,SPTB,TJP2,DLG1,GYPC,SLC4A1,RELA,CENPJ,IQGAP1
SRSF4	 PNN,SRSF6,SRRM1,HAP1,SF3A2,RNPS1,SRSF5,SRSF1,SRSF2,MAGOH
MECR	 RARA,PPARA,ACER3,HNF4A,PSMD1,RXRA,THRB,AKR1A1,SCO1,APOA1BP
PTPRU	 PPFIA3,PTPRU,GNAO1,IRS1,KIT,CTNNB1,JAK2,UBC,GNAI2,GNAI3
MATN1	 MATN3,MATN4,ITGA1,MATN2,RENBP,SLC25A1,INS,MCOLN1,CMPK1,COL2A1
LAPTM5	 ANKRD13A,EPS15,HEYL,SMURF2,WWP1,EPN1,EPN3,HEY1,USP13,RNF168
SDC3	 CTTN,FYN,PTN,CSK,FGF2,CASK,TUBA1A,MDK,TUBB2A,SDC2
PUM1	 SMAD1,ATXN1,PRR12,LAGE3,EIF5,HSPB1,EXO1,MOV10,NELFB,IQCB1
SNRNP40	 PRPF8,PRPF6,EFTUD2,PRPF4,SNRNP200,MAGOH,CD2BP2,SNRPB2,DDR1,SRRM1
ZCCHC17	 SDCBP2,KDM1A,JMJD6,CACNA1A,SUV39H1,PNN,NR4A2,APP,SUMO2,TSC22D4
FABP3	 PPARA,FABP1,VPS28,TNNI3K,INS,PLK1,FABP4,RXRG,COA5,COA4
SERINC2	 TUBG2
TINAGL1	 SMAD9,LMO4,MDFI,MED31,UTP14A,CAPN1,EP300,COPS5,SHBG,TARDBP
HCRTR1	 HCRT,CNR1,AVPR1B,AVPR1A,LTB4R2,UTS2B,GPRC6A,CCK,AGT,PTAFR
PEF1	 PDCD6,DAZAP2,NR0B2,C19orf57,ALG2,DNM2,KLHL12,KY,CALCOCO2,PDCD6IP
COL16A1	 ITGB1,SUMO1,ITGA1,ITGA2,EGR1,SERPINH1,ITGA10,COL4A1,MMP9,COL16A1
SPOCD1	 PPP1CC,EGR1,PPP1CA
PTP4A2	 RABGGTB,PTP4A1,FNTA,FNTB,TNFAIP8,USF2,CNNM3,PPAP2C,ACTG1,ACTG2
KHDRBS1	 PIK3R1,HNRNPK,GRAP2,HCK,SMAD2,LCK,GRB2,DHX9,KHDRBS1,WBP4
TMEM39B	 IL13RA1,NAGS,UBC
KPNA6	 RELB,KPNB1,ANP32A,KPNA2,SMARCC2,CDKN1B,PRKAR2A,SMARCE1,HDAC1,SKP2
TXLNA	 IKBKG,TBK1,STX1A,NACA,CCAR1,AZI2,ATG16L1,CDC37,HSP90AB1,TXLNB
CCDC28B	 EGR1,BBS1,APP,BBS2,BBS5,BBS4,BBS7,TTC8,MKKS
TMEM234	 WNT3,WNT2,WNT1,WNT6,WNT4,WNT16,WNT11,CREB3
EIF3I	 EIF1B,EXOSC6,EIF2S3,EIF2S1,EIF2S2,PSMC4,RPN1,TGFB1,ESR1,EIF3CL
LCK	 IL2,CD4,PTPRC,CD28,PTK2,PTK7,PTK6,LCK,FYN,CD8A
HDAC1	 PRDX2,CDKN1A,TP53,HDAC2,RELA,NFKB1,HDAC1,CDH1,RBBP7,RBBP4
MARCKSL1	 DCTN2,ITGAM,RALB,ATP6V1A,MRPL22,MKNK2,NDUFB5,MKNK1,NEB,MAPK14
TSSK3	 SMAD4,OIP5,RBBP4,C15orf48,FUT9,GP2,HSP90AB1,HSP90AA1
BSDC1	 PHC2,KLC1,UBC
ZBTB8B	 SMURF1,KIF5B,LSM7,ZBTB8B,PPIP5K2,PPIP5K1,CPSF6,ILF2
ZBTB8A	 DVL2,LMO3,LNX1,CCDC33,AP1M1,KAT7,AP2M1,ZNF408,FXR2,MCM10
ZBTB8OS	 PRKCH,RNASEH2B,EEF1G,RPL35A,RPS7,SNRPN,UBC,FLNA
RBBP4	 PRDX2,CDKN1A,HDAC1,HDAC2,RELA,NFKB1,TP53,CDH1,MYLIP,IRF6
SYNC	 DES,KRT39,KRT38,KRTAP9-3,KRT31,KRTAP9-4,KRT32,KRT35,KRT34,KRT37
KIAA1522	 SMAD3,SFRP1,NCK1,FGFR1OP2,HDAC6,FRYL,KIAA1522,FAM83B,EGF,SLMAP
YARS	 SAP18,RPL19,ITGA4,ARF6,EIF6,KDR,EIF1B,ITSN2,ELANE,NOP56
S100PBP	 UBC
FNDC5	 PTS
HPCA	 NEUROD1,PLD2,CA2,NAIP,MAP3K10,NMT1,UBC
TMEM54	 RBBP8,WNT3,WNT2,WNT1,WNT6,WNT4,PEX19,WNT16,WNT11,HDAC1
RNF19B	 UBE2L6,PPP1CC,UBE2L3,BTG4,UCKL1,HSP90AB1,UBC,HSP90AA1
AK2	 SHBG,NME2,RPL8,RPL27A,ATP5C1,EIF4A1,MCOLN1,DDX18,COPA,CFL1
TRIM62	 SKIL,SMAD2,UBC
ZNF362	 TP53,NGF,SUMO1,TNF,BCKDK,ZNF317,PARP12,ZNF592,RBAK,HIST2H2BE
A3GALT2	 RNF2
PHC2	 RNF2,RING1,PHC1,SCMH1,BMI1,PHC3,CBX8,CBX4,CBX2,SFMBT1
ZSCAN20	 SCAND1,BAG3,UBC
CSMD2	 ABL1,CRK,PLCG1,FYN,NCK1
HMGB4	 TNF,NFKB1,RELA,IL10,MOK,TLR4,HMGB1,IL8,APP
C1orf94	 DAZAP2,USO1,MAPK1IP1L,UBQLN4,RBPMS,ATXN1,CDKN2D,C6orf165,AKAP9,DMRTB1
GJB5	 MED1,MYL2,PCGF2,GSK3B,TRIM2,GJC1,GJB1,GJB3,GJB2,GJB4
GJB4	 GJA1,GJA3,GJA4,GJA5,GJE1,GJD3,GJA8,GJA9,GJB3,GJB2
GJB3	 ELAVL1,CNST,EHMT1,EHMT2,GJB1,GJB2,GJB5,GJB4,GJB7,GJB6
GJA4	 GJA1,GJB1,GJB3,GJB2,GJB5,GJB4,GJB7,GJB6,GJD4,GJD3
SMIM12	 UBC
DLGAP3	 DLG1,DLGAP1,DLG3,PTK2,RGS12,DLG4,CAND1,SRC,GRB2,SHANK2
ZMYM6	 KLHL13,NUDCD3,ZMYM4,KLHL22,COPS2,FOS,COPS4,SUMO2,MAD2L1,CDK9
ZMYM1	 SUMO2,UBC
SFPQ	 SMAD5,EXOSC5,PTBP1,EFTUD2,MATR3,SFPQ,SNRPA,DDB1,NUDT21,GAS7
ZMYM4	 CBX6,KLHL13,BPTF,MAD2L2,HIST1H4A,H1FX,MOV10,HIST1H2BB,KLHL22,ALDH3A2
SNORA62	 RPS13,RPS17,RPS16,RPS15,RPS14,SNORD54,RPS19,RPS15A,RPS7,MRPS16
KIAA0319L	 RTN4R
NCDN	 A2M,LYST,CD2BP2,PLRG1,SYF2,ACD,AAR2,IKBKE,EGFR,POT1
TFAP2E	 PAH,SP1,TAF1,KCTD15,UBC
PSMB2	 PSME2,PSME1,RPN1,PSME3,RPN2,PSMD10,PSMD12,PSMD9,PSMD5,PSMD6
C1orf216	 MTUS2,USHBP1,KRT15,PSMC6,CEP170,CEP170P1,TPM3
CLSPN	 CHKA,MATK,ATR,RAD9A,CHEK1,PLK1,TIMELESS,CASP7,PCNA,FBXW11
AGO4	 TNRC6C,TNRC6B,TNRC6A,EMD,PTGS1,AGK,HSPA5,PTGS2,RPL27A,HSPA8
AGO1	 MYLIP,DICER1,TNRC6B,MOV10,TNRC6C,TNRC6A,DCP2,PTGS2,PTGS1,HIST1H4A
AGO3	 TNRC6B,TNRC6A,TNRC6C,PTGS2,HSPA9,PTGS1,BDNF,EIF3L,PRPF31,QPCTL
TEKT2	 TNKS,APOD,RPSA,PIWIL1,GNB1,MRPS30,NUDT6,TLX3,NDUFS1,KLC1
ADPRHL2	 HEXDC,FRA10AC1,UBC,ALDH1A1,FAU
COL8A2	 COL8A1,COL10A1,SFTPD,HIST1H4A,COL22A1,COL8A2,C1QC,FCN2,RPS18,C1QB
TRAPPC3	 TRAPPC2,TRAPPC6A,TRAPPC2L,TRAPPC1,TRAPPC5,TRAPPC6B,TRAPPC4,NAPA,TRAPPC9,TRAPPC8
MAP7D1	 RBM48,COPS6,APOA1,ATN1,GPRASP1,TUBB4B,TUBB3,DNAH11,DYNLL2,TEKT5
THRAP3	 TNFSF11,ITGA2B,SELP,NEDD4,CA2,YWHAG,PIN1,BCLAF1,MED1,ALB
SH3D21	 EGFR
EVA1B	 SSSCA1
STK40	 CALM3,CALM2,CALM1,INS,CA2,TGFB1,EGF,AKT1,PIK3CA,PIK3R1
LSM10	 LSM3,SLBP,LSM11,SNRPB,SNRPD3,ZNF473,SNRPF,SNRPE,SNRPD1,SNRPG
MRPS15	 MRPS5,DAP3,MRPS35,MRPS16,PTCD3,MRPS6,MRPS2,MRPL17,MRPS22,MRPS31
CSF3R	 CSF3,JAK1,STAT3,JAK2,SHC1,HCK,SYK,PTPN11,GRB2,CISH
GRIK3	 GRIK5,GRIK4,GRIK2,FLNA,DLG1,PLCB1,DLG3,PLCB3,DLG4,CALM1
ZC3H12A	 AHSP,TANK,SHBG,CYFIP2,AIMP2,SMAD3,IL1A,IRAK2,EP300,BTRC
MEAF6	 KAT5,MRGBP,EP400,RUVBL1,DMAP1,MORF4L1,TRRAP,BRD8,ING3,RUVBL2
SNIP1	 SMAD4,EP300,SF3B1,SMAD2,DVL2,CREBBP,SMAD1,HIPK1,ZNF451,EIF3C
DNALI1	 HTT,ABCF3,EPS8,DNAH17,DNAH11,HSPA9,ZCCHC10,UBTF,DDX39B,DYNLL2
GNL2	 DDX56,RPF2,PES1,USP36,LYAR,ZNF593,FTSJ3,SDAD1,NSA2,MRTO4
RSPO1	 WNT4,WNT3,WNT2,WNT1,WNT6,WNT16,WNT11,CTNNB1,LRP6,LGR5
C1orf109	 ZBED1,TRIM27,ZNF398,UBC,KIFC3,CSNK2A1
CDCA8	 FXR1,FXR2,BIRC5,ABCB11,CDCA8,SGOL1,CYP7A1,CENPA,INCENP,SGOL2
EPHA10	 MAPK3,EFNA5,EFNA3,EFNA2,MAPK15,MAPK10,MAPK11,MAPK12,MAPK13,MAPK1
YRDC	 RBBP9,MEPCE,VPS29,UPP1,TMSB10,UBC,AR
C1orf122	 SNX2
MTF1	 MT3,MT4,ALG1,AP1M1,SLC39A10,CALCR,LCN1,HNF4A,CREB1,MT2A
INPP5B	 PI4KB,PI4KA,PLCZ1,RHOBTB1,PLCG2,FAM109A,PI4K2B,RHOT1,RHOT2,PI4K2A
SF3A3	 SF3A1,PRPF19,SNRNP70,PRPF4,SF3A2,TCERG1,SNRPA1,SNRPD1,WBP4,SART1
FHL3	 AIMP2,MED15,LNX1,CDC42EP1,PHC2,RBM42,LASP1,ADAMTSL4,RFX6,TRIP6
POU3F1	 HMGA1,EGR2,ATF7IP,GSC,GCM1,MAFB,NKX2-1,NKX2-5,RARG,KLF4
RRAGC	 RRAGA,RRAGB,NOL8,RPTOR,RUVBL2,MPP3,RRAGD,MTOR,WNT2,LAMTOR1
MYCBP	 MYC,AKAP1,COPS6,SSRP1,PTN,CFL1,ARHGEF40,PTCHD2,MAATS1,MYCBPAP
GJA9	 GJA1,GJA3,GJA4,GJA5,GJE1,GJC3,GJA8,GJC2,GJB3,GJB2
RHBDL2	 EFNB3,EFNB2
NDUFS5	 NDUFB9,NDUFB7,NDUFB6,NDUFB3,NDUFV3,MT-ND1,NDUFB11,NDUFC1,NDUFA11,NDUFA6
MACF1	 SKIL,TANGO6,PLXND1,NRXN2,NRXN1,ATF7IP,NRCAM,GOLGA4,CNTNAP2,ESRRA
KIAA0754	 APOA1,RRP1B,KRT1,APOC3,APOC1,FAM83C,KRT9,TXNDC2,SERTAD3,NLRP1
BMP8A	 NOG,AMHR2,GLI2,GLI3,GLI1,BMPR2,CHRD
PABPC4	 SMAD9,XRN1,PHLDA1,SREK1,IFIT2,IFIT1,ARF6,EEF1A1,CNOT8,HNRNPA1
HEYL	 PPP1CA,SMAD7,HIPK3,LAPTM5,SKIL,SMAD3,SMAD9,ZNF512B,ATF7IP,RBPMS
HPCAL4	 DTX2,TSC22D3,UBE3A,FAM76B,HOXA1,NECAB2,S100A3
PPIE	 XAB2,PHYHIP,MAGOH,KMT2A,EIF4A3,PRPF4B,PPIL1,DHX15,CWC22,PRPF6
BMP8B	 PGC,GLI1,BMP4,BMP8B,AMHR2,FYN,GLI2,GLI3,CHRD,BMPR2
OXCT2	 OXCT2,OXCT1
TRIT1	 FAM203A,SMYD3,CLPX,ACOX1,PHB2,PRKAR2A,PDCD11,PIN1,HTRA1,ICT1
MYCL	 MAX,MXD1,TAF1,SP1
CAP1	 CAP1,CAP2,ABCB1,CAPZA1,HSP90B1,MYOC,ACTBL2,ACTB,TPM4,TPM3
PPT1	 CASP3,CASP1,CASP2,SGSH,GNAQ,CASP6,CASP7,CASP4,CASP5,CASP8
RLF	 PRPF40A,RIT1,ALB,GCH1,RALA,IGHG1,APOC1,PBXIP1,CACNA1I,OGDH
ZMPSTE24	 RAB5C,SYNJ2BP,VDAC1,RAB10,RPN1,MT-CO2,RPL26,UFL1,HSPA6,EPHX1
COL9A2	 HAP1,FEZ1,NOA1,COL2A1,COL9A3,COL9A1,MAG,MMP13,ITGA1,ITGA2
SMAP2	 NCBP1,HSPA5,ANP32B,PDCD10,SUPT5H,NAPG,NAPA,DIMT1,DIAPH1,RSU1
ZFP69	 VEGFA,TRIM28,NANOG,BMP2,POU5F1,RAG2,RAG1,MYLIP
EXO5	 MCOLN1,WRN,RAD50,CD8A,MRE11A,PARP1,PARP2,PRKDC,RAD51,UBC
ZNF684	 TP53,TNF,NGF,APP
RIMS3	 GJA5,RIMS3,CREB3,EGF
NFYC	 NFYB,TP53,SP1,SREBF1,SMAD2,SMAD3,SREBF2,NFYA,TPH1,CCNB1
KCNQ4	 KCNQ2,KCNQ3,HSP90AA1,KCNC4,KCNE2,KCNE1,KCNC1,KCNC2,KCNG1,KCNG2
CITED4	 TFAP2B,TFAP2A,TFAP2C,EP300,IRF3,STAT3,EGR1,HIF1A,APEX1,CITED2
CTPS1	 UBC,MYC,YWHAG,KIAA0368,PSMA3,TRAF6,PCSK9,ACTG1,ATP5J2,RPL13
SLFNL1	 APP
SCMH1	 PHC2,CBX4,PHC1,PHC3,BMI1,RNF2,LYPLA2,TOB1,SCMH1,MOB4
FOXO6	 AKT1,AKT2,AKT3,INS,PIK3CA,PIK3R1,PRKAG1,PRKAG2,PRKAA2,PRKAA1
EDN2	 CA2,REN,EDN1,MAPK3,MAPK1,NPPA,INS,MAPK14,MAPK11,MAPK12
HIVEP3	 TRAF1,TRAF2,FHL1,TNFRSF1B,TAF1,WWP1,SP1,ONECUT1,CREB1,RUNX2
GUCA2B	 GUCY2D
GUCA2A	 GUCY2C
FOXJ3	 MED23,TERF1,TAF1,SP1,DDX42,HNF4A,TERF2,HNF1A,MED4
RIMKLA	 UBC
PPCS	 PPCS,POLR2F,GUK1,UBC,GART,DUT,GMPS
PPIH	 PRPF4,PRPF3,PPIH,EFTUD2,PRPF31,PRPF8,PRPF6,DDX23,SNRNP200,USP39
YBX1	 ABCB1,SRSF9,HNRNPK,TP53,HNRNPU,EGFR,PURA,FUS,SNRPD2,SNRPD1
CLDN19	 CLDN16,CLDN18,EGF,IFNG,CLDN1,CLDN10,CLDN11,CLDN17,CLDN14,CLDN15
C1orf50	 AHCY,UBC
ERMAP	 VASP,NADK2
ZNF691	 TP53,HAP1,NGF,TNF,UBC
SLC2A1	 INS,IGF1,SETD2,SLC2A4,STOM,AKT1,PIK3CA,VEGFA,SP1,CALR
EBNA1BP2	 BRIX1,GNL3,NOP58,FTSJ3,NOP56,LYAR,PWP1,RBM28,PDCD11,DHX9
TMEM125	 WNT3,WNT2,WNT1,WNT6,WNT4,WNT16,WNT11
TIE1	 ANG,ANGPT1,ANGPT2,VEGFA,AKT1,AKT3,AKT2,EPHB2,ANGPT4,MAPK14
MPL	 TPO,TNF,HSPG2,JAK2,ATXN2L,EPHB2,RUNX1,SOCS1,IL6,IL8
CDC20	 APC,CDC27,CDC23,CDC16,CDC26,ANAPC1,ANAPC2,ANAPC5,ANAPC4,ANAPC7
ELOVL1	 TWF2,PSMD10,HSD17B12,CERS2,MIR124-1,UBC,TECR,GLP1R
MED8	 GTF2B,LEP,RPAP1,BDNF,GTF2F1,GTF2F2,POLR2E,POLR2D,POLR2G,POLR2A
SZT2	 UBC,RAD23A
HYI	 TEX11,SHBG,SIAH1,UBC
PTPRF	 CAV1,IGF1,PRPF40A,SKIL,ZNF512B,PTPRN2,JUP,NID1,IGF2,BCAR1
KDM4A	 HIST1H4A,KDM4A,WDR48,ZBTB33,HIST1H3B,HIST1H3C,HIST1H3A,HIST1H3F,HIST1H3G,HIST1H3D
ST3GAL3	 RPL8,SCAMP2,ZBTB5,ACTG1,TTR,ACAN,MUC17,MUC20,MUC21,MUC5B
ARTN	 TRPV1,RET,TRPA1,ARTN,GFRA1,GFRA3,NCAM1
IPO13	 RAN,PAX6,ALX1,MAGOH,CRX,EIF1AX,UBE2I,RBM8A,CA2,TPX2
DPH2	 PTH,INS,REN,REG1A,DPH1,CA2,ATP5O,PCNA,BAG3,DPH3
ATP6V0B	 ATP6V0D1,ATP6V1D,ATP6V1F,ATP5O,ATP5B,ATP5D,ATP5C1,TCIRG1,FAS,ATP5A1
B4GALT2	 PFDN6,OMD,ACAN,OGN,FMOD,PRELP,LUM,KERA
CCDC24	 DISC1
SLC6A9	 STX1A,HMGN3,SSR1,SSR3,SSR2,SSR4,QTRTD1,IGHV@,GABRR1,SAA4
KLF17	 CDKN1A,CCND1,SELE,HBB,PPARG,VCAM1,NFKB1,RELA,SP1
DMAP1	 KAT5,EP400,TRRAP,ING3,EPC1,BRD8,YEATS4,RUVBL2,MORF4L1,RGS6
ERI3	 CENPO,TTK,PRNP,UBC
RNF220	 USP7,ZC4H2,UBE2E2,UBE2E1,UBE2D3,UBE2E3,AP2M1,UBC,SIN3B,HIBCH
TMEM53	 WNT3,WNT2,WNT6,WNT4,WNT16,WNT1,WNT11,APP
C1orf228	 IRF6,IFNG,IL12B,IL12A,TLR2,TLR4,TLR3,TLR9,CD40LG,TLR1
KIF2C	 CENPH,KIF2C,MAPRE1,AURKB,PLK1,KIFAP3,KIF2A,KIF2B,CENPO,CENPN
RPS8	 TP53,INS,RPL12,RPS3A,RPS25,RPL24,RPL21,RPLP2,RPL18,RPL7A
SNORD55	 RPS12,SNORD73A,RPS17P5,MRPS7,RPS27A,RPS17P2,GNB2L1,RPS3A,RPS3AP6,WDR31
BEST4	 CLCA3P,FXYD3,GABRR1,GABRG1,GABRR3,ANO2,CLCNKA,GABRA6,GABRA3,TTYH1
PLK3	 TRIP13,JUN,CHEK2,PRNP,CIB1,VRK1,BUB1B,SUMO1,CD209,MAP2K1
TCTEX1D4	 PPP1CC,PPP1CA,TGFBR3,ACVR2A,ENG,TGFBR2
PTCH2	 SMO,DHH,SHH,IHH,PTCH1,LIPA,CSK,SUCLA2,UBE2I,SF3B3
EIF2B3	 EIF2B5,EIF2B2,EIF2S1,EIF2S3,NDUFB8,STC2,EIF2B4,EIF2B1,EIF2S2,GOLM1
HECTD3	 MAVS,BAG6,PDS5A,SMAD2,RIPK2,DDX58,STAT1,EGR1,HSP90AB1,OAS3
UROD	 SOAT1,HMGXB4,UROD,ALAD,VIM,FECH,CHD3,FAF1,ALAS2,JAK2
HPDL	 TCOF1,EPHX1,TOR1AIP1,NUSAP1,THAP1,MECP2,LSM12,TACO1,STMN1,TMEM177
MUTYH	 PCNA,RPA1,LRSAM1,MUTYH,HUS1,MSH2,UBC,MSH6,APEX1,RAD1
TOE1	 APLP1,SUMO1,ABCF3,SH3GL3,RPS3A,RAB40C,SNRPD3,SNRPD2,SNRPD1,YBX1
TESK2	 YWHAB,PTK2,VEGFC,SPRED1,PDGFC,EGF,PGF,HSP90AB1,FIGF,PDGFA
MMACHC	 MMADHC,MMACHC,UBC
PRDX1	 SESN2,CSE,SESN1,PRDX1,GAPDH,EGFR,SRC,IRF3,IRF6,PRDX4
AKR1A1	 EXOSC4,HSPA4,APOA1BP,SUCLA2,PGM1,TERF1,TERF2IP,UBC,MECR
NASP	 HIST1H3B,HIST1H3C,HIST1H3A,HIST1H3F,HIST1H3G,HIST1H3D,HIST1H3E,HIST1H3J,HIST1H3H,HIST1H3I
CCDC17	 FGFR3
GPBP1L1	 PLEKHF2,EIF3E,EWSR1
TMEM69	 WNT3,WNT2,WNT1,WNT6,WNT4,WNT16,WNT11
IPP	 IL2RA,ACE,PAN3,CTNNAL1,UBC,CCDC94,CALCOCO1,CAPN15,RHOBTB1,ERI2
MAST2	 TNF,STK36,CDHR2,RELA,TK1,SMN1,IL1B,SH3GL2,GCN1L1,NFKB1
PIK3R3	 PIK3CA,PIK3CB,PDGFRB,IRS1,PIK3R2,DRAP1,IGF1R,ERBB2,EGFR,RB1
TSPAN1	 NFKBIB,MDK
POMGNT1	 BRCA1,CXCL8,ZBTB18,SOX6,UBC
LURAP1	 BLOC1S6,THAP7,DOCK10,U2AF2,CCDC112,HGS,ZNF821,SNAP29,CCDC185,TCEANC
RAD54L	 RAD51,GRPEL1,ABHD16A,BRCA2,MAPRE1,PSMD7,TERF1,STRN,TPT1,E2F4
LRRC41	 TCEB1,MYO9B,CUL5,TCEB2,RBPMS,RBX1,SOCS1,BARD1,TCEB3,UBC
UQCRH	 UQCRQ,UQCRC2,CYC1,UQCRC1,UQCR10,CYCS,UQCR11,SIRT3,MT-CYB,NPM1
NSUN4	 MAGEA11,EWSR1,KBTBD7,SQSTM1,PARS2,SAV1,GLG1,BLOC1S5,CUL3,MRPS9
FAAH	 URB2,URB1,CNR1,LEP,CNR2,PXN,TRPV1,ACACA,UNG,VCL
DMBX1	 ATF7IP,GSC,GCM1,MAFB,NKX2-1,NKX2-5,RARG,KLF4,FOXF1,FOXF2
MKNK1	 EIF4E,MKNK1,EPHB2,SPRY2,MKNK2,PRKDC,IL1B,CREBBP,PHAX,HSP90AB1
MOB3C	 LATS2,APP,LATS1
ATPAF1	 ATP5B,UBC,MRPS9,GFM1,ATP5A1,LIMK1,TACO1,BAX,MCL1,CNOT2
EFCAB14	 CSNK2A2,PLRG1,AUTS2,RRP1B,KMT2A,FBRSL1,DEK,WDR5,BCAS2,BCR
CYP4B1	 PPARG,DFFA
CYP4A11	 PPARA,CYP2E1,NOS2,CYP4A11,CYP4A22,DST,RXRG,RXRA,CYP2C19,RXRB
CYP4X1	 UBC
CYP4A22	 PPARA,NOS2,CYP4A11,CYP2E1,DST,CYP2C19,CYP1A1,RXRG,RXRA,RXRB
PDZK1IP1	 UTP14A,COPS6,PDZK1
TAL1	 TCF3,LDB1,GATA2,SP1,HDAC1,EP300,CBFA2T3,SSBP3,TCF12,TCF4
STIL	 STIL,CENPJ,SASS6,UBC,SHH,PIN1,PTCH1
CMPK1	 BACE1,MATN1,NIT2,RPL23A,RPL27A,RPL5,RPL3,EIF6,RPS5,RPS3
FOXE3	 MCO,HSF1,ATF7IP,GSC,GCM1,MAFB,NKX2-1,NKX2-5,RARG,KLF4
FOXD2	 SP1,TAF1
TRABD2B	 UBC
BEND5	 GRAP2,CTNNBIP1,USP2,GFI1B,DDR1,USP7,APP
ELAVL4	 GAP43,EWSR1,NEUROD2,NEUROD1,NEUROD6,NEUROD4,USO1,PHF20L1,ELAVL2,SUMO1
FAF1	 SKIL,CSNK2B,ASCC2,SNIP1,VCP,UFD1L,FAF1,FAF2,NPLOC4,HIST1H4A
CDKN2C	 CDK4,PCNA,CDK6,COPS6,NHP2L1,APLP1,DRAP1,CCDC90B,RBM48,TP53
RNF11	 WWP2,UBE2D2,SMURF2,WWP1,IKBKG,TNIP1,ZFYVE9,UBE2D4,CCDC127,PDCD6IP
